Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10579,2022-01-13,Customer 209,Consumer,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 235,463.39,4,0.0,87.87
ORD-10580,2022-06-15,Customer 236,Home Office,USA,Chicago,Illinois,Central,Furniture,Bookcases,Bookcases Model 865,998.97,1,0.3,67.19
ORD-10581,2023-01-15,Customer 238,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 748,876.72,7,0.1,173.12
ORD-10582,2022-10-04,Customer 278,Home Office,USA,New York,New York,East,Office Supplies,Storage,Storage Model 913,346.25,1,0.2,19.55
ORD-10583,2022-04-24,Customer 197,Corporate,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 576,741.05,1,0.2,127.46
ORD-10584,2022-12-09,Customer 123,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 216,655.21,2,0.1,22.67
ORD-10585,2022-03-06,Customer 191,Corporate,USA,Miami,Florida,South,Technology,Phones,Phones Model 563,334.05,5,0.3,-10.26
ORD-10586,2023-01-12,Customer 34,Consumer,USA,Miami,Florida,South,Office Supplies,Storage,Storage Model 568,541.27,9,0.2,34.1
ORD-10587,2022-04-25,Customer 76,Corporate,USA,New York,New York,East,Office Supplies,Binders,Binders Model 254,302.61,2,0.0,27.6
ORD-10588,2023-03-07,Customer 228,Home Office,USA,Los Angeles,California,West,Office Supplies,Paper,Paper Model 760,970.18,9,0.1,114.94
ORD-10589,2022-12-18,Customer 168,Corporate,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 707,41.6,4,0.2,2.2
ORD-10590,2022-08-21,Customer 248,Corporate,USA,Atlanta,Georgia,South,Office Supplies,Storage,Storage Model 395,149.32,5,0.1,29.46
ORD-10591,2022-10-20,Customer 94,Consumer,USA,New York,New York,East,Office Supplies,Paper,Paper Model 959,466.81,3,0.1,83.07
ORD-10592,2023-01-14,Customer 95,Consumer,USA,Los Angeles,California,West,Furniture,Chairs,Chairs Model 675,60.33,6,0.1,6.65
ORD-10593,2022-05-05,Customer 13,Corporate,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 611,385.46,9,0.1,51.42
ORD-10594,2022-10-30,Customer 243,Corporate,USA,Seattle,Washington,West,Office Supplies,Binders,Binders Model 872,24.21,9,0.2,2.71
ORD-10595,2023-07-19,Customer 60,Corporate,USA,Seattle,Washington,West,Office Supplies,Storage,Storage Model 125,130.07,8,0.0,11.04
ORD-10596,2022-08-16,Customer 143,Consumer,USA,Miami,Florida,South,Office Supplies,Paper,Paper Model 123,110.63,1,0.1,16.14
ORD-10597,2022-11-22,Customer 262,Consumer,USA,Philadelphia,Pennsylvania,East,Technology,Machines,Machines Model 782,958.47,9,0.3,-49.25
ORD-10598,2022-10-19,Customer 177,Corporate,USA,Chicago,Illinois,Central,Furniture,Bookcases,Bookcases Model 415,856.73,6,0.3,-5.82
ORD-10599,2023-03-11,Customer 213,Consumer,USA,Miami,Florida,South,Furniture,Bookcases,Bookcases Model 955,890.05,7,0.3,-24.78
ORD-10600,2023-08-28,Customer 193,Consumer,USA,New York,New York,East,Furniture,Tables,Tables Model 106,485.12,9,0.2,-16.24
ORD-10601,2023-01-26,Customer 149,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 602,564.7,10,0.1,28.13
ORD-10602,2022-01-03,Customer 79,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 407,504.22,8,0.1,3.38
ORD-10603,2023-12-06,Customer 126,Consumer,USA,Miami,Florida,South,Technology,Machines,Machines Model 222,894.83,7,0.1,110.04
ORD-10604,2022-09-22,Customer 244,Home Office,USA,Chicago,Illinois,Central,Furniture,Bookcases,Bookcases Model 937,750.65,10,0.3,31.07
ORD-10605,2022-05-30,Customer 164,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Machines,Machines Model 999,583.76,5,0.1,84.89
ORD-10606,2022-10-26,Customer 272,Home Office,USA,Seattle,Washington,West,Furniture,Chairs,Chairs Model 178,287.22,7,0.2,-10.86
ORD-10607,2023-12-03,Customer 155,Corporate,USA,Los Angeles,California,West,Furniture,Bookcases,Bookcases Model 801,757.58,9,0.2,127.36
ORD-10608,2022-10-16,Customer 191,Corporate,USA,Houston,Texas,Central,Technology,Machines,Machines Model 521,364.6,3,0.0,30.71
ORD-10609,2023-07-27,Customer 270,Home Office,USA,Houston,Texas,Central,Furniture,Chairs,Chairs Model 829,171.46,4,0.1,34.08
ORD-10610,2022-11-16,Customer 186,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 936,134.23,3,0.0,22.8
ORD-10611,2023-12-12,Customer 73,Home Office,USA,Atlanta,Georgia,South,Furniture,Bookcases,Bookcases Model 332,318.59,2,0.1,10.25
ORD-10612,2023-05-11,Customer 221,Consumer,USA,Houston,Texas,Central,Furniture,Chairs,Chairs Model 301,981.49,7,0.0,68.15
ORD-10613,2022-02-14,Customer 34,Corporate,USA,New York,New York,East,Technology,Machines,Machines Model 783,601.31,8,0.0,166.64
ORD-10614,2022-01-30,Customer 47,Consumer,USA,New York,New York,East,Furniture,Bookcases,Bookcases Model 966,221.29,4,0.1,37.1
ORD-10615,2022-03-11,Customer 51,Home Office,USA,Chicago,Illinois,Central,Office Supplies,Binders,Binders Model 881,858.04,10,0.1,108.31
ORD-10616,2022-04-12,Customer 110,Home Office,USA,New York,New York,East,Technology,Phones,Phones Model 971,964.98,3,0.0,283.12
ORD-10617,2023-01-24,Customer 218,Consumer,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 626,201.42,2,0.1,42.03
ORD-10618,2023-01-05,Customer 148,Home Office,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 839,141.14,2,0.1,17.49
ORD-10619,2022-11-16,Customer 228,Consumer,USA,New York,New York,East,Office Supplies,Paper,Paper Model 667,133.41,5,0.3,6.68
ORD-10620,2023-11-22,Customer 252,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 207,859.64,8,0.2,-4.45
ORD-10621,2023-12-13,Customer 53,Home Office,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 272,682.99,2,0.1,67.41
ORD-10622,2023-03-11,Customer 256,Corporate,USA,Philadelphia,Pennsylvania,East,Furniture,Tables,Tables Model 883,216.26,7,0.0,23.4
ORD-10623,2022-05-31,Customer 233,Consumer,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 225,673.34,7,0.3,18.75
ORD-10624,2022-02-24,Customer 35,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Binders,Binders Model 794,635.8,3,0.0,47.62
ORD-10625,2022-04-09,Customer 40,Home Office,USA,New York,New York,East,Office Supplies,Storage,Storage Model 869,685.62,3,0.2,72.33
ORD-10626,2023-07-08,Customer 280,Consumer,USA,Atlanta,Georgia,South,Furniture,Tables,Tables Model 882,668.85,8,0.2,57.26
ORD-10627,2022-02-03,Customer 91,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Tables,Tables Model 775,461.11,7,0.3,6.88
ORD-10628,2023-08-06,Customer 252,Home Office,USA,Houston,Texas,Central,Office Supplies,Paper,Paper Model 667,151.8,7,0.3,13.81
ORD-10629,2023-01-22,Customer 181,Corporate,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 428,516.55,7,0.2,38.06
ORD-10630,2023-08-21,Customer 14,Home Office,USA,New York,New York,East,Technology,Phones,Phones Model 449,145.63,6,0.2,22.19
ORD-10631,2022-09-08,Customer 127,Consumer,USA,Miami,Florida,South,Office Supplies,Paper,Paper Model 763,992.11,7,0.2,-35.6
ORD-10632,2023-07-06,Customer 167,Consumer,USA,Houston,Texas,Central,Technology,Phones,Phones Model 571,871.56,2,0.2,-6.58
ORD-10633,2023-01-22,Customer 293,Corporate,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 430,702.04,10,0.0,208.11
ORD-10634,2023-11-15,Customer 174,Consumer,USA,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bookcases Model 729,681.61,6,0.3,17.51
ORD-10635,2022-02-18,Customer 153,Home Office,USA,Chicago,Illinois,Central,Office Supplies,Binders,Binders Model 511,507.01,2,0.1,36.42
ORD-10636,2023-06-28,Customer 244,Corporate,USA,Los Angeles,California,West,Technology,Machines,Machines Model 314,112.84,6,0.2,-3.74
ORD-10637,2022-11-17,Customer 103,Corporate,USA,Houston,Texas,Central,Technology,Accessories,Accessories Model 511,514.55,5,0.3,33.89
ORD-10638,2022-08-07,Customer 240,Corporate,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 753,196.99,1,0.1,28.41
ORD-10639,2023-12-03,Customer 154,Corporate,USA,Miami,Florida,South,Technology,Phones,Phones Model 520,376.99,3,0.1,14.18
ORD-10640,2022-09-20,Customer 121,Corporate,USA,Houston,Texas,Central,Technology,Phones,Phones Model 344,849.05,5,0.2,94.68
ORD-10641,2023-03-23,Customer 217,Home Office,USA,New York,New York,East,Furniture,Chairs,Chairs Model 137,260.67,5,0.3,5.56
ORD-10642,2022-02-13,Customer 249,Consumer,USA,Los Angeles,California,West,Office Supplies,Binders,Binders Model 156,48.56,5,0.1,7.82
ORD-10643,2022-04-03,Customer 204,Home Office,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 962,869.83,7,0.2,102.57
ORD-10644,2022-04-03,Customer 122,Home Office,USA,Los Angeles,California,West,Furniture,Bookcases,Bookcases Model 225,739.79,2,0.2,54.83
ORD-10645,2022-04-20,Customer 90,Consumer,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 381,402.15,4,0.3,-18.3
ORD-10646,2022-04-26,Customer 163,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Storage,Storage Model 533,74.81,9,0.2,9.34
ORD-10647,2023-09-13,Customer 18,Home Office,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 778,375.74,6,0.2,-16.81
ORD-10648,2022-08-31,Customer 227,Corporate,USA,New York,New York,East,Office Supplies,Storage,Storage Model 108,397.0,6,0.0,72.94
ORD-10649,2022-06-14,Customer 225,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 424,937.6,4,0.2,2.43
ORD-10650,2022-12-07,Customer 217,Consumer,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 944,826.73,8,0.3,69.64
ORD-10651,2022-01-29,Customer 27,Home Office,USA,Seattle,Washington,West,Technology,Phones,Phones Model 756,364.82,10,0.2,23.1
ORD-10652,2022-03-26,Customer 57,Consumer,USA,Seattle,Washington,West,Technology,Phones,Phones Model 355,23.01,4,0.2,0.65
ORD-10653,2023-08-31,Customer 168,Corporate,USA,Seattle,Washington,West,Office Supplies,Paper,Paper Model 303,488.8,3,0.2,-3.24
ORD-10654,2022-01-24,Customer 286,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 726,405.62,7,0.1,2.1
ORD-10655,2023-03-16,Customer 134,Consumer,USA,Los Angeles,California,West,Office Supplies,Binders,Binders Model 191,276.55,3,0.0,41.55
ORD-10656,2023-04-10,Customer 254,Consumer,USA,Houston,Texas,Central,Technology,Phones,Phones Model 329,33.83,9,0.3,3.16
ORD-10657,2022-07-31,Customer 111,Corporate,USA,Los Angeles,California,West,Office Supplies,Paper,Paper Model 844,751.51,7,0.1,81.03
ORD-10658,2022-08-30,Customer 231,Consumer,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 478,796.61,1,0.2,154.57
ORD-10659,2024-01-01,Customer 197,Home Office,USA,Miami,Florida,South,Furniture,Tables,Tables Model 533,150.54,6,0.3,10.8
ORD-10660,2022-12-29,Customer 24,Consumer,USA,Houston,Texas,Central,Furniture,Bookcases,Bookcases Model 359,77.58,6,0.1,9.13
ORD-10661,2022-09-24,Customer 87,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Storage,Storage Model 604,383.48,9,0.0,74.83
ORD-10662,2022-04-30,Customer 161,Consumer,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 230,330.97,9,0.3,-21.36
ORD-10663,2022-09-28,Customer 265,Corporate,USA,Atlanta,Georgia,South,Technology,Accessories,Accessories Model 546,927.71,5,0.2,95.77
ORD-10664,2022-06-02,Customer 28,Consumer,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 287,768.4,3,0.3,-66.62
ORD-10665,2023-05-22,Customer 21,Corporate,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 465,711.84,7,0.0,212.7
ORD-10666,2022-07-28,Customer 146,Consumer,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 954,848.92,3,0.0,116.64
ORD-10667,2023-08-08,Customer 93,Corporate,USA,Seattle,Washington,West,Technology,Machines,Machines Model 178,593.96,10,0.0,107.81
ORD-10668,2023-11-28,Customer 63,Corporate,USA,Seattle,Washington,West,Technology,Phones,Phones Model 482,889.62,1,0.2,107.05
ORD-10669,2022-10-03,Customer 3,Corporate,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 144,99.44,8,0.3,5.68
ORD-10670,2022-02-19,Customer 145,Corporate,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 917,908.74,10,0.1,48.02
ORD-10671,2023-02-13,Customer 46,Consumer,USA,New York,New York,East,Technology,Machines,Machines Model 972,393.76,7,0.2,-2.16
ORD-10672,2023-03-19,Customer 159,Home Office,USA,Los Angeles,California,West,Office Supplies,Paper,Paper Model 717,299.24,3,0.0,37.3
ORD-10673,2023-02-02,Customer 244,Corporate,USA,Seattle,Washington,West,Technology,Phones,Phones Model 676,835.41,9,0.1,102.26
ORD-10674,2023-06-10,Customer 175,Corporate,USA,Miami,Florida,South,Office Supplies,Paper,Paper Model 792,621.59,7,0.3,-47.72
ORD-10675,2023-03-24,Customer 41,Corporate,USA,Los Angeles,California,West,Office Supplies,Storage,Storage Model 407,636.97,9,0.0,78.14
ORD-10676,2022-02-18,Customer 283,Consumer,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 146,844.71,9,0.3,-22.07
ORD-10677,2023-08-23,Customer 42,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 116,475.36,10,0.2,18.47
ORD-10678,2023-12-23,Customer 153,Corporate,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 701,846.05,1,0.0,130.34
ORD-10679,2023-09-11,Customer 133,Home Office,USA,Atlanta,Georgia,South,Technology,Accessories,Accessories Model 208,354.51,3,0.1,16.4
ORD-10680,2023-02-19,Customer 250,Corporate,USA,Miami,Florida,South,Furniture,Tables,Tables Model 733,134.34,3,0.3,2.02
ORD-10681,2022-01-17,Customer 97,Consumer,USA,Chicago,Illinois,Central,Office Supplies,Binders,Binders Model 314,142.59,1,0.1,3.99
ORD-10682,2023-04-20,Customer 76,Corporate,USA,Miami,Florida,South,Technology,Phones,Phones Model 532,447.07,9,0.1,9.62
ORD-10683,2023-04-06,Customer 300,Consumer,USA,New York,New York,East,Furniture,Chairs,Chairs Model 306,744.01,8,0.3,13.3
ORD-10684,2023-08-16,Customer 284,Corporate,USA,Chicago,Illinois,Central,Furniture,Tables,Tables Model 137,27.72,7,0.3,3.11
ORD-10685,2022-03-04,Customer 271,Consumer,USA,Atlanta,Georgia,South,Office Supplies,Storage,Storage Model 532,599.22,10,0.3,-25.18
ORD-10686,2023-10-24,Customer 178,Corporate,USA,Houston,Texas,Central,Office Supplies,Storage,Storage Model 814,428.79,8,0.0,74.48
ORD-10687,2023-06-04,Customer 113,Home Office,USA,Miami,Florida,South,Furniture,Tables,Tables Model 801,731.68,8,0.2,43.56
ORD-10688,2023-11-21,Customer 185,Corporate,USA,Chicago,Illinois,Central,Furniture,Tables,Tables Model 918,728.54,7,0.3,78.88
ORD-10689,2022-06-10,Customer 252,Consumer,USA,Los Angeles,California,West,Office Supplies,Storage,Storage Model 912,754.27,8,0.1,32.68
ORD-10690,2022-09-25,Customer 183,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 262,225.24,1,0.0,31.47
ORD-10691,2022-08-18,Customer 250,Corporate,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 448,442.01,10,0.1,13.34
ORD-10692,2023-03-25,Customer 235,Consumer,USA,Houston,Texas,Central,Technology,Accessories,Accessories Model 208,898.39,9,0.0,203.58
ORD-10693,2022-06-10,Customer 150,Home Office,USA,New York,New York,East,Technology,Phones,Phones Model 552,183.71,2,0.1,41.84
ORD-10694,2023-03-26,Customer 213,Consumer,USA,Miami,Florida,South,Furniture,Bookcases,Bookcases Model 351,376.46,3,0.0,98.69
ORD-10695,2023-03-01,Customer 185,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Storage,Storage Model 780,187.84,5,0.2,24.19
ORD-10696,2023-02-24,Customer 235,Home Office,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 913,791.47,3,0.3,2.65
ORD-10697,2022-11-19,Customer 206,Consumer,USA,Houston,Texas,Central,Office Supplies,Binders,Binders Model 544,774.75,9,0.0,55.16
ORD-10698,2024-01-01,Customer 267,Corporate,USA,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bookcases Model 529,924.07,3,0.0,272.08
ORD-10699,2023-06-25,Customer 76,Home Office,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 513,327.42,6,0.0,84.07
ORD-10700,2023-10-27,Customer 208,Consumer,USA,Miami,Florida,South,Technology,Machines,Machines Model 408,792.57,8,0.2,136.26
ORD-10701,2023-06-08,Customer 283,Corporate,USA,New York,New York,East,Technology,Accessories,Accessories Model 633,402.19,3,0.2,1.38
ORD-10702,2022-11-08,Customer 217,Home Office,USA,Houston,Texas,Central,Furniture,Chairs,Chairs Model 213,892.51,9,0.2,9.22
ORD-10703,2022-05-08,Customer 230,Corporate,USA,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Storage Model 686,517.35,2,0.0,123.72
ORD-10704,2022-10-19,Customer 294,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 243,809.28,10,0.1,70.88
ORD-10705,2022-05-31,Customer 218,Corporate,USA,Miami,Florida,South,Furniture,Tables,Tables Model 183,526.12,4,0.2,33.45
ORD-10706,2023-06-23,Customer 207,Home Office,USA,New York,New York,East,Office Supplies,Binders,Binders Model 672,486.73,8,0.0,69.27
ORD-10707,2023-03-03,Customer 84,Consumer,USA,Atlanta,Georgia,South,Technology,Accessories,Accessories Model 617,643.73,8,0.3,53.38
ORD-10708,2023-04-12,Customer 243,Consumer,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 864,146.8,9,0.0,32.83
ORD-10709,2022-10-24,Customer 21,Home Office,USA,Seattle,Washington,West,Furniture,Bookcases,Bookcases Model 256,855.27,2,0.0,121.79
ORD-10710,2022-05-26,Customer 216,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Paper Model 412,317.19,8,0.0,78.6
ORD-10711,2022-02-15,Customer 214,Corporate,USA,Houston,Texas,Central,Furniture,Bookcases,Bookcases Model 686,499.02,2,0.2,-16.52
ORD-10712,2023-06-01,Customer 236,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 783,485.72,10,0.1,92.52
ORD-10713,2023-02-09,Customer 174,Home Office,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 146,107.53,10,0.3,-0.34
ORD-10714,2022-05-07,Customer 287,Consumer,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 297,868.63,1,0.2,78.4
ORD-10715,2022-10-09,Customer 106,Consumer,USA,New York,New York,East,Office Supplies,Storage,Storage Model 949,898.93,2,0.1,216.28
ORD-10716,2022-01-24,Customer 175,Corporate,USA,Miami,Florida,South,Technology,Machines,Machines Model 284,334.02,10,0.0,57.74
ORD-10717,2023-07-09,Customer 87,Corporate,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 247,394.37,2,0.0,116.32
ORD-10718,2022-11-30,Customer 93,Consumer,USA,Seattle,Washington,West,Furniture,Chairs,Chairs Model 830,320.66,7,0.1,4.72
ORD-10719,2022-05-04,Customer 27,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 345,333.64,7,0.2,4.83
ORD-10720,2023-04-21,Customer 284,Corporate,USA,Seattle,Washington,West,Technology,Machines,Machines Model 167,397.35,2,0.2,-13.84
ORD-10721,2023-08-24,Customer 52,Consumer,USA,Miami,Florida,South,Office Supplies,Storage,Storage Model 881,249.07,1,0.2,22.05
ORD-10722,2022-05-26,Customer 192,Home Office,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 272,457.06,9,0.1,89.46
ORD-10723,2022-06-21,Customer 1,Consumer,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 593,60.96,8,0.2,6.9
ORD-10724,2023-07-01,Customer 289,Consumer,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 407,999.26,4,0.2,-38.6
ORD-10725,2022-08-04,Customer 259,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Phones,Phones Model 798,833.89,9,0.2,141.4
ORD-10726,2023-09-06,Customer 169,Consumer,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 808,287.55,6,0.2,0.76
ORD-10727,2023-12-15,Customer 251,Corporate,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 651,24.19,1,0.1,2.5
ORD-10728,2023-01-21,Customer 184,Corporate,USA,New York,New York,East,Technology,Phones,Phones Model 281,894.72,8,0.0,123.69
ORD-10729,2022-01-21,Customer 144,Home Office,USA,New York,New York,East,Office Supplies,Paper,Paper Model 826,937.52,8,0.0,98.8
ORD-10730,2023-01-07,Customer 19,Corporate,USA,Houston,Texas,Central,Furniture,Bookcases,Bookcases Model 604,632.73,4,0.1,155.04
ORD-10731,2022-07-18,Customer 290,Home Office,USA,Los Angeles,California,West,Furniture,Bookcases,Bookcases Model 798,408.16,5,0.3,-23.42
ORD-10732,2022-08-22,Customer 268,Home Office,USA,Los Angeles,California,West,Technology,Phones,Phones Model 901,751.05,3,0.2,137.74
ORD-10733,2023-04-10,Customer 2,Corporate,USA,Houston,Texas,Central,Technology,Phones,Phones Model 756,992.11,9,0.2,119.22
ORD-10734,2023-06-14,Customer 23,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Paper Model 329,288.55,9,0.3,6.89
ORD-10735,2022-03-25,Customer 293,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Storage Model 855,459.88,1,0.3,-23.61
ORD-10736,2023-10-03,Customer 50,Consumer,USA,Seattle,Washington,West,Furniture,Chairs,Chairs Model 591,212.94,6,0.2,-7.3
ORD-10737,2022-09-02,Customer 175,Consumer,USA,Miami,Florida,South,Technology,Machines,Machines Model 941,936.36,5,0.1,25.24
ORD-10738,2022-03-29,Customer 32,Consumer,USA,Houston,Texas,Central,Furniture,Bookcases,Bookcases Model 486,627.18,2,0.3,28.06
ORD-10739,2023-10-04,Customer 222,Consumer,USA,Houston,Texas,Central,Furniture,Chairs,Chairs Model 204,920.73,8,0.0,115.43
ORD-10740,2023-09-06,Customer 6,Corporate,USA,New York,New York,East,Office Supplies,Paper,Paper Model 493,413.65,10,0.3,-17.26
ORD-10741,2023-08-25,Customer 99,Consumer,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 205,119.25,1,0.3,3.49
ORD-10742,2023-05-08,Customer 228,Consumer,USA,New York,New York,East,Technology,Phones,Phones Model 348,906.28,3,0.2,35.21
ORD-10743,2023-07-09,Customer 75,Consumer,USA,Los Angeles,California,West,Furniture,Chairs,Chairs Model 580,325.43,7,0.2,9.05
ORD-10744,2023-06-04,Customer 287,Consumer,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 532,970.87,9,0.1,13.91
ORD-10745,2023-05-03,Customer 240,Home Office,USA,Houston,Texas,Central,Furniture,Bookcases,Bookcases Model 809,910.33,2,0.2,-2.42
ORD-10746,2022-02-13,Customer 254,Consumer,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 103,430.32,3,0.0,70.39
ORD-10747,2023-01-20,Customer 106,Corporate,USA,Los Angeles,California,West,Office Supplies,Storage,Storage Model 288,228.88,8,0.2,34.75
ORD-10748,2023-03-27,Customer 100,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 699,370.73,9,0.0,31.73
ORD-10749,2022-06-28,Customer 174,Home Office,USA,Houston,Texas,Central,Furniture,Chairs,Chairs Model 351,213.87,3,0.1,47.34
ORD-10750,2022-05-21,Customer 195,Home Office,USA,Los Angeles,California,West,Furniture,Chairs,Chairs Model 906,846.02,2,0.0,218.16
ORD-10751,2023-06-24,Customer 223,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Tables,Tables Model 166,467.08,6,0.2,53.82
ORD-10752,2023-03-16,Customer 126,Consumer,USA,New York,New York,East,Furniture,Chairs,Chairs Model 881,207.85,7,0.2,6.13
ORD-10753,2023-08-22,Customer 251,Consumer,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 844,262.23,5,0.1,55.82
ORD-10754,2023-10-23,Customer 261,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Machines,Machines Model 610,83.58,9,0.3,7.34
ORD-10755,2023-08-19,Customer 206,Home Office,USA,Miami,Florida,South,Office Supplies,Storage,Storage Model 909,386.4,8,0.3,7.13
ORD-10756,2023-03-12,Customer 194,Home Office,USA,New York,New York,East,Furniture,Chairs,Chairs Model 260,463.04,4,0.3,-21.0
ORD-10757,2022-12-27,Customer 118,Home Office,USA,Chicago,Illinois,Central,Technology,Phones,Phones Model 142,151.64,2,0.2,9.27
ORD-10758,2022-11-21,Customer 140,Corporate,USA,Atlanta,Georgia,South,Office Supplies,Paper,Paper Model 125,478.2,7,0.2,72.27
ORD-10759,2023-05-29,Customer 263,Home Office,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 759,652.45,6,0.0,80.66
ORD-10760,2022-12-08,Customer 101,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 437,136.22,6,0.0,25.41
ORD-10761,2023-07-11,Customer 134,Consumer,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 888,848.54,4,0.1,211.8
ORD-10762,2023-06-09,Customer 77,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 333,946.9,10,0.0,159.08
ORD-10763,2023-04-18,Customer 175,Consumer,USA,Los Angeles,California,West,Office Supplies,Binders,Binders Model 420,525.51,9,0.3,42.37
ORD-10764,2023-08-15,Customer 66,Corporate,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 855,225.39,8,0.0,32.38
ORD-10765,2023-02-18,Customer 276,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 433,353.03,7,0.3,25.22
ORD-10766,2022-07-29,Customer 201,Consumer,USA,New York,New York,East,Furniture,Chairs,Chairs Model 647,977.7,6,0.3,141.81
ORD-10767,2022-04-17,Customer 284,Consumer,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 132,342.26,8,0.2,-9.13
ORD-10768,2022-10-26,Customer 269,Consumer,USA,Miami,Florida,South,Furniture,Chairs,Chairs Model 565,88.1,7,0.2,0.13
ORD-10769,2022-04-24,Customer 67,Home Office,USA,Philadelphia,Pennsylvania,East,Technology,Phones,Phones Model 528,188.39,7,0.3,-11.44
ORD-10770,2023-12-28,Customer 244,Consumer,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 718,147.33,4,0.2,8.55
